Subject Area,Mapping Name,From Component Type ,From Component Name,From Field Name,To Component Type ,To Component Name,To Field Name,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,TRAN_TYP_CD,Target Definition,T_POL_TRAN_COMM1,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,o_TRAN_SEQ_NUM,Target Definition,T_POL_TRAN_COMM1,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,o_REC_CRT_TS,Target Definition,T_POL_TRAN_COMM1,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,o_REC_MOD_USR_ID,Target Definition,T_POL_TRAN_COMM1,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,FRCTNL_XS_AMT,Target Definition,T_POL_TRAN_COMM1,FRCTNL_XS_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,TGT_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,TGT_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,IND_CD,Target Definition,T_POL_TRAN_COMM1,IND_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,ANNL_TGT_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,ANNL_TGT_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,TGT_YTD_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,TGT_YTD_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,FRCTNL_TGT_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,FRCTNL_TGT_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,XS_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,XS_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,ANNL_XS_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,ANNL_XS_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,XS_YTD_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,XS_YTD_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,FRCTNL_XS_PERM_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,FRCTNL_XS_PERM_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,TGT_TEMP_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,TGT_TEMP_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,ANNL_TGT_TEMP_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,ANNL_TGT_TEMP_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,TGT_YTD_TEMP_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,TGT_YTD_TEMP_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,FRCTNL_TGT_TEMP_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,FRCTNL_TGT_TEMP_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,XS_TEMP_FLT_XTRA_AMT,Target Definition,T_POL_TRAN_COMM1,XS_TEMP_FLT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_COMM,XS_YTD_AMT,Target Definition,T_POL_TRAN_COMM1,XS_YTD_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TEMP_FLAT_XTRA_MODE_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,TEMP_FLAT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,CVR_GDB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,CVR_GDB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,XS_GUAR_DB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,XS_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,YTD_ALLOC_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,YTD_ALLOC_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,YTD_PERM_FLAT_XTRA_MODE_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,YTD_PERM_FLAT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,YTD_TEMP_FLAT_XTRA_MODE_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,YTD_TEMP_FLAT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,YTD_GUAR_DB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,YTD_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,YTD_XS_GUAR_DB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,YTD_XS_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,CVR_ANN_MODE_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,CVR_ANN_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_ANNLD_PERM_FLAT_XTRA_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_ANNLD_PERM_FLAT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_ANNLD_TEMP_FLAT_XTRA_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_ANNLD_TEMP_FLAT_XTRA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_ANNLD_GUAR_DB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_ANNLD_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_ANNLD_XS_GUAR_DB_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_ANNLD_XS_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,o_CVR_ISS_DT,Target Definition,T_POL_ANNV_CVR_STTS1,CVR_ISS_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,o_CVR_EFF_DT,Target Definition,T_POL_ANNV_CVR_STTS1,CVR_EFF_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,MSTR_ID,Target Definition,T_POL_ANNV_CVR_STTS1,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,CO_CD,Target Definition,T_POL_ANNV_CVR_STTS1,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_TYP_CD,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,TRAN_DT,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,o_TRAN_SEQ_NUM,Target Definition,T_POL_ANNV_CVR_STTS1,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_CVR_TYP_CD,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_CVR_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,REC_CRT_TS,Target Definition,T_POL_ANNV_CVR_STTS1,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,REC_MOD_USR_ID,Target Definition,T_POL_ANNV_CVR_STTS1,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_CVR_STTS_CD,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_CVR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_CVR_AI_BAL_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_CVR_AI_BAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_TRM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_TRM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_PD_UP_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_PD_UP_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,POL_ANNV_IND_CD,Target Definition,T_POL_ANNV_CVR_STTS1,POL_ANNV_IND_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,CVR_MODE_PREM_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,CVR_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_annv_cvr_stts,PERM_FLAT_XTRA_MODE_AMT,Target Definition,T_POL_ANNV_CVR_STTS1,PERM_FLAT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PREM_INFO_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PREM_INFO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_FIRST_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_FIRST_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_END_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_FIRST_MODE_PREM_STRT_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_FIRST_MODE_PREM_STRT_D,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_STRT_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FIRST_RNEW_STRT_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_PD_UP_DB_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_PD_UP_DB_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,MSTR_ID,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CO_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,TRAN_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,TRAN_TYP_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_TRAN_YTD_POL_FEE_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_TRAN_YTD_POL_FEE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_ALLOC_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_ALLOC_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_PERM_FLT_XTRA_MODE_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_PERM_FLT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_TEMP_FLT_XTRA_MODE_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_TEMP_FLT_XTRA_MODE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_GUAR_DB_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_XS_GUAR_DB_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_YTD_XS_GUAR_DB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PREM_OSET_STTS_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PREM_OSET_STTS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,REC_CRT_TS,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,REC_MOD_USR_ID,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CVR_TYP_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CVR_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_MAX_OVRD_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_MAX_OVRD_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_TRM_DB_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_TRM_DB_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,o_TRAN_SEQ_NUM,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PD_TO_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PD_TO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PD_TO_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PD_TO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PY_MTHD_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PY_MTHD_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_STRT_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_STRT_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_END_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_SECOND_RNEW_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,SUPRS_CRRS_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,SUPRS_CRRS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,o_CVR_ISS_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CVR_ISS_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,o_CVR_EFF_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CVR_EFF_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,ORIG_BASE_FACE_INCR_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,ORIG_BASE_FACE_INCR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PY_MODE_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_PY_MODE_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PY_MODE_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_PY_MODE_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_LN_PY_MTHD_CD,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_LN_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_BASE_ANNLD_POL_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_BASE_ANNLD_POL_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_ANNLD_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_FTR_ANNLD_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PAIR_ANNLD_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PAIR_ANNLD_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_NXT_MO_ANNV_DT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_NXT_MO_ANNV_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_RDR_ANNLD_POL_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_RDR_ANNLD_POL_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PERM_FLAT_XTRA_MOD_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PERM_FLAT_XTRA_MOD_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_TEMP_FLAT_XTRA_MOD_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_TEMP_FLAT_XTRA_MOD_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_FEE_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_FEE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_PRIR_MOD_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_PRIR_MOD_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,o_SCHD_PREM_PY_SEQ_NUM,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,SCHD_PREM_PY_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_PY_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_POL_PY_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_ANNL_XS_GDB_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_ANNL_XS_GDB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_ANNL_GDB_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_ANNL_GDB_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_USR_ID,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_MODE_PREM_AMT,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_MODE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_RGHT_TO_PY_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_PRIR_RGHT_TO_PY_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_RGHT_TO_PY_IND,Target Definition,T_POL_TRAN_SCHD_PREM_CHG,CHG_CUR_RGHT_TO_PY_IND,NO
