Subject Area,Parent Type,Parent Name,Workflow/Worklet,Workflow Name/Worklet Name,Mapping Name,Session Name,Source/Target Instances,Reader/Writer(Session),Session Connection Type = Connection Value,Database Type(Mapping),Source/Target Type,Source/Target Table Name(Original),Property Name,Value,Initial Value From Mapping Parameter
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Column Delimiter,",",
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Optional Quotes,NONE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Code Page,US-ASCII,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_TAX_RPT1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_TAX_RPT,Extracted Table Name,$$DB2OWNER.T_POL_TRAN_TAX_RPT,.T_POL_TRAN_TAX_RPT
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Reject file directory,$PMBadFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Reject filename,$ParamTgtBadFile32,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Column Delimiter,",",
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Optional Quotes,NONE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Code Page,US-ASCII,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_POL_HIST1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_POL_HIST,Extracted Table Name,$$DB2OWNER.T_POL_TRAN_POL_HIST,.T_POL_TRAN_POL_HIST
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Reject file directory,$PMBadFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Reject filename,$ParamTgtBadFile33,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_IMP_INCM,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_IMP_INCM,Extracted Table Name,$$DB2OWNER.T_POL_TRAN_IMP_INCM,.T_POL_TRAN_IMP_INCM
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Reject filename,$ParamTgtBadFile34,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Reject file directory,$PMBadFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_ADDL_CRRS,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_ADDL_CRRS,Extracted Table Name,$$DB2OWNER.T_POL_TRAN_ADDL_CRRS,.T_POL_TRAN_ADDL_CRRS
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Reject file directory,$PMBadFileDir\,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Reject filename,t_mo_annv_fund1.bad,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_MO_ANNV_FUND,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_MO_ANNV_FUND,Extracted Table Name,$$DB2OWNER.T_MO_ANNV_FUND,.T_MO_ANNV_FUND
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Reject filename,$ParamTgtBadFile36,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Reject file directory,$PMBadFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Update as Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Table Name Prefix,$$DB2OWNER,$$DB2OWNER
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Column Delimiter,",",
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Optional Quotes,NONE,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,File Type,Delimited,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Code Page,MS1252,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Connections Relational,$DBConnection_TGT,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_CVG_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_CVG_MO_ANNV,Extracted Table Name,$$DB2OWNER.T_CVG_MO_ANNV,.T_CVG_MO_ANNV
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Truncate target table option,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Insert,YES,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Update else Insert,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Update as Update,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Target load type,Normal,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Delete,NO,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Reject file directory,$PMBadFileDir,
MetLife_p2_IB_OPAS_UDX,Workflow,wkf_m_load_all_accord,WORKFLOW,wkf_m_load_all_accord,m_load_ods_all_accord,s_m_load_ods_all_accord,T_POL_TRAN_MO_ANNV1,DB Connection,Relational=$DBConnection_TGT,DB2,Target,T_POL_TRAN_MO_ANNV,Reject filename,$ParamTgtBadFile35,
